"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 11, 2013","22,747.13","23,016.69","23,049.65","22,713.32","-","-1.03%"
"Jul 10, 2013","22,984.94","22,722.89","23,074.85","22,648.15","-","1.16%"
"Jul 09, 2013","22,721.22","22,375.13","22,757.93","22,375.13","-","1.59%"
"Jul 08, 2013","22,365.72","22,235.62","22,397.43","22,216.44","-","0.84%"
"Jul 05, 2013","22,178.34","22,027.70","22,237.44","22,027.70","-","0.96%"
"Jul 04, 2013","21,966.96","21,857.59","22,110.42","21,853.18","-","0.75%"
"Jul 03, 2013","21,802.86","21,646.04","21,828.53","21,636.15","-","0.73%"
"Jul 02, 2013","21,644.17","21,400.75","21,724.01","21,400.75","-","1.32%"
"Jul 01, 2013","21,363.16","21,036.41","21,381.62","20,942.34","-","1.70%"
"Jun 28, 2013","21,005.69","21,054.06","21,171.47","20,854.42","-","-0.05%"
"Jun 27, 2013","21,015.34","21,043.86","21,211.61","20,959.64","-","0.06%"
"Jun 26, 2013","21,002.57","21,122.53","21,329.95","20,940.22","-","-0.51%"
"Jun 25, 2013","21,110.34","20,987.17","21,266.01","20,898.12","-","0.30%"
"Jun 24, 2013","21,048.08","21,786.75","21,835.72","20,999.34","-","-3.00%"
"Jun 21, 2013","21,698.35","22,008.70","22,008.70","21,681.83","-","-1.44%"
"Jun 20, 2013","22,015.04","22,139.52","22,312.46","21,960.98","-","-0.55%"
"Jun 19, 2013","22,135.72","22,065.72","22,246.94","22,059.25","-","0.99%"
"Jun 18, 2013","21,919.62","22,235.18","22,320.08","21,846.46","-","-1.34%"
"Jun 17, 2013","22,216.46","22,585.96","22,606.58","22,188.71","-","-1.44%"
"Jun 14, 2013","22,541.64","22,798.45","22,826.95","22,515.39","-","-0.95%"
"Jun 13, 2013","22,757.72","22,397.51","22,833.20","22,397.51","-","1.94%"
"Jun 12, 2013","22,324.57","22,203.55","22,490.53","22,203.55","-","0.52%"
"Jun 11, 2013","22,209.07","22,158.44","22,297.30","22,158.44","-","0.26%"
"Jun 10, 2013","22,150.74","22,362.40","22,450.13","22,099.96","-","-0.93%"
"Jun 07, 2013","22,358.96","22,348.75","22,587.53","22,327.27","-","0.37%"
"Jun 06, 2013","22,276.70","22,095.66","22,337.59","21,981.81","-","0.83%"
"Jun 05, 2013","22,092.42","22,285.60","22,422.46","22,017.29","-","-0.82%"
"Jun 04, 2013","22,274.51","22,084.78","22,324.04","22,084.78","-","0.88%"
"Jun 03, 2013","22,080.85","21,824.91","22,156.49","21,778.97","-","1.18%"
"May 31, 2013","21,823.05","21,601.80","21,844.53","21,601.80","-","1.08%"
"May 30, 2013","21,590.66","21,462.94","21,682.17","21,443.26","-","0.70%"
"May 29, 2013","21,441.12","21,505.35","21,711.69","21,418.28","-","-0.28%"
"May 28, 2013","21,501.72","20,970.60","21,516.14","20,970.60","-","2.59%"
"May 27, 2013","20,958.86","21,297.64","21,301.02","20,917.04","-","-1.53%"
"May 24, 2013","21,283.77","21,345.41","21,421.01","21,270.24","-","-0.28%"
"May 23, 2013","21,342.65","21,514.29","21,620.54","21,301.81","-","-0.54%"
"May 22, 2013","21,458.90","21,179.67","21,484.06","21,179.67","-","1.37%"
"May 21, 2013","21,168.00","20,913.55","21,198.59","20,913.23","-","1.70%"
"May 20, 2013","20,814.14","20,602.42","20,835.29","20,583.73","-","1.35%"
"May 17, 2013","20,537.03","20,417.54","20,619.00","20,417.54","-","0.59%"
"May 16, 2013","20,416.60","20,617.09","20,744.53","20,390.80","-","-0.73%"
"May 15, 2013","20,566.69","20,613.17","20,647.46","20,347.89","-","0.45%"
"May 14, 2013","20,474.62","20,251.19","20,504.65","20,251.19","-","1.14%"
"May 13, 2013","20,244.82","19,931.68","20,303.26","19,931.68","-","1.65%"
"May 10, 2013","19,916.27","19,772.03","19,944.83","19,749.90","-","1.30%"
"May 09, 2013","19,661.46","19,490.37","19,736.25","19,490.37","-","0.97%"
"May 08, 2013","19,472.55","19,281.20","19,515.94","19,281.20","-","1.09%"
"May 07, 2013","19,262.74","19,272.49","19,298.65","19,168.88","-","0.03%"
"May 06, 2013","19,256.70","19,260.59","19,444.52","19,222.57","-","0.16%"
"May 03, 2013","19,226.63","19,033.78","19,240.69","19,026.97","-","1.01%"
"May 02, 2013","19,034.53","19,003.14","19,102.07","18,996.20","-","0.27%"
"Apr 30, 2013","18,982.42","18,824.89","19,005.46","18,824.89","-","0.85%"
"Apr 29, 2013","18,822.85","18,926.64","18,926.64","18,790.82","-","-0.50%"
"Apr 26, 2013","18,917.71","18,907.53","18,986.03","18,889.77","-","0.17%"
"Apr 25, 2013","18,885.60","18,792.29","18,928.87","18,792.29","-","0.56%"
"Apr 24, 2013","18,779.66","18,671.37","18,798.05","18,670.56","-","0.71%"
"Apr 23, 2013","18,647.29","18,630.89","18,710.55","18,589.38","-","0.22%"
"Apr 22, 2013","18,605.55","18,631.21","18,697.00","18,526.95","-","-0.14%"
"Apr 19, 2013","18,631.21","18,618.46","18,779.74","18,610.13","-","0.09%"
"Apr 18, 2013","18,614.36","18,401.73","18,649.84","18,382.29","-","1.20%"
"Apr 17, 2013","18,394.12","18,378.19","18,464.65","18,207.38","-","0.18%"
"Apr 16, 2013","18,361.87","18,487.46","18,565.20","18,333.27","-","-0.88%"
"Apr 15, 2013","18,524.50","18,727.92","18,750.25","18,500.72","-","-1.01%"
"Apr 12, 2013","18,714.28","18,772.51","18,780.25","18,652.72","-","-0.27%"
"Apr 11, 2013","18,764.55","18,752.67","18,789.68","18,696.20","-","0.22%"
"Apr 10, 2013","18,723.35","18,737.57","18,791.22","18,710.91","-","0.05%"
"Apr 09, 2013","18,713.61","18,683.77","18,732.94","18,664.96","-","0.32%"
"Apr 08, 2013","18,653.06","18,644.09","18,731.68","18,638.80","-","0.09%"
"Apr 05, 2013","18,636.03","18,644.93","18,717.67","18,589.07","-","0.12%"
"Apr 04, 2013","18,613.44","18,592.83","18,652.13","18,545.89","-","0.20%"
"Apr 03, 2013","18,575.88","18,381.62","18,590.25","18,378.32","-","1.25%"
"Apr 02, 2013","18,345.74","18,332.59","18,434.04","18,321.28","-","0.40%"
"Apr 01, 2013","18,272.11","18,061.75","18,327.11","18,060.04","-","1.27%"
"Mar 29, 2013","18,043.31","17,959.44","18,056.60","17,959.44","-","0.53%"
"Mar 28, 2013","17,947.76","17,934.14","17,978.50","17,920.25","-","0.28%"
"Mar 27, 2013","17,897.90","17,918.83","18,003.43","17,892.54","-","0.14%"
"Mar 26, 2013","17,872.15","17,971.47","17,981.50","17,846.52","-","-0.50%"
"Mar 25, 2013","17,961.91","18,001.29","18,071.30","17,917.62","-","-0.01%"
"Mar 22, 2013","17,963.11","17,907.77","17,975.84","17,893.24","-","0.28%"
"Mar 21, 2013","17,913.62","17,778.96","17,957.09","17,775.67","-","0.90%"
"Mar 20, 2013","17,753.97","17,708.04","17,771.63","17,671.64","-","0.34%"
"Mar 19, 2013","17,693.37","17,493.88","17,703.16","17,493.88","-","1.15%"
"Mar 18, 2013","17,492.00","17,634.48","17,640.97","17,388.51","-","-0.98%"
"Mar 15, 2013","17,664.83","17,731.09","17,755.56","17,628.39","-","-0.43%"
"Mar 14, 2013","17,740.69","17,777.55","17,831.53","17,725.23","-","-0.11%"
"Mar 13, 2013","17,760.44","17,901.15","17,912.89","17,716.38","-","-0.63%"
"Mar 12, 2013","17,872.85","17,579.45","17,886.29","17,543.07","-","2.00%"
"Mar 11, 2013","17,522.56","17,983.89","18,059.09","17,491.63","-","-2.46%"
"Mar 08, 2013","17,964.18","17,995.73","18,041.74","17,894.39","-","-0.16%"
"Mar 07, 2013","17,992.91","18,020.42","18,120.85","17,957.54","-","-0.04%"
"Mar 06, 2013","18,000.45","18,076.16","18,171.40","17,953.08","-","-0.20%"
"Mar 05, 2013","18,035.97","18,124.47","18,199.99","17,994.60","-","-0.54%"
"Mar 04, 2013","18,133.13","18,192.37","18,209.86","18,097.03","-","-0.29%"
"Mar 01, 2013","18,185.19","18,199.35","18,312.65","18,160.16","-","0.06%"
"Feb 28, 2013","18,173.67","18,089.42","18,217.83","18,089.42","-","0.51%"
"Feb 27, 2013","18,080.90","17,908.47","18,087.87","17,876.56","-","1.04%"
"Feb 26, 2013","17,894.89","18,038.24","18,041.15","17,819.48","-","-0.70%"
"Feb 25, 2013","18,020.50","18,112.37","18,175.65","17,972.58","-","-0.30%"
"Feb 22, 2013","18,074.27","17,930.67","18,085.53","17,896.66","-","0.86%"
"Feb 21, 2013","17,921.02","17,976.43","17,993.05","17,892.79","-","-0.15%"
"Feb 20, 2013","17,947.07","17,835.07","17,989.93","17,835.07","-","0.73%"
"Feb 19, 2013","17,817.71","17,867.05","17,941.73","17,786.83","-","-0.27%"
"Feb 18, 2013","17,865.61","17,796.95","17,914.43","17,750.26","-","0.38%"
"Feb 15, 2013","17,797.22","17,793.55","17,854.06","17,729.22","-","0.18%"
"Feb 14, 2013","17,765.82","17,701.79","17,777.68","17,701.79","-","0.39%"
"Feb 13, 2013","17,696.45","17,638.28","17,737.68","17,635.19","-","0.48%"
"Feb 12, 2013","17,611.40","17,550.20","17,658.21","17,543.15","-","0.36%"
"Feb 11, 2013","17,548.54","17,498.17","17,591.64","17,494.77","-","0.40%"
"Feb 08, 2013","17,477.94","17,384.55","17,499.59","17,384.55","-","0.54%"
"Feb 07, 2013","17,383.32","17,408.52","17,486.36","17,371.01","-","-0.14%"
"Feb 06, 2013","17,408.52","17,319.26","17,439.11","17,319.26","-","0.70%"
"Feb 04, 2013","17,288.07","17,280.17","17,312.15","17,269.01","-","0.13%"
"Feb 01, 2013","17,266.23","17,245.68","17,280.89","17,216.30","-","0.14%"
"Jan 31, 2013","17,242.74","17,216.54","17,274.93","17,207.00","-","0.22%"
"Jan 30, 2013","17,205.27","17,181.33","17,253.00","17,167.00","-","0.19%"
"Jan 29, 2013","17,172.04","17,010.43","17,180.04","16,990.06","-","0.98%"
"Jan 28, 2013","17,004.99","17,073.48","17,124.33","16,985.25","-","-0.30%"
"Jan 24, 2013","17,056.36","16,920.84","17,067.58","16,920.84","-","0.87%"
"Jan 23, 2013","16,908.67","16,894.99","16,949.32","16,869.43","-","0.09%"
"Jan 22, 2013","16,894.09","16,643.43","16,907.53","16,643.43","-","1.52%"
"Jan 21, 2013","16,640.81","16,636.04","16,682.33","16,593.50","-","0.24%"
"Jan 18, 2013","16,601.77","16,497.65","16,617.81","16,497.65","-","1.91%"
"Jan 17, 2013","16,291.09","16,243.93","16,435.39","16,243.93","-","0.68%"
"Jan 16, 2013","16,181.47","16,106.60","16,225.00","16,036.31","-","0.46%"
"Jan 15, 2013","16,107.89","16,623.26","16,623.26","16,047.96","-","-3.16%"
"Jan 14, 2013","16,633.18","16,624.46","16,645.87","16,514.35","-","-0.01%"
"Jan 11, 2013","16,634.71","16,529.37","16,684.39","16,518.03","-","0.63%"
"Jan 10, 2013","16,529.92","16,738.88","16,741.34","16,516.82","-","-1.27%"
"Jan 09, 2013","16,742.22","16,657.09","16,745.54","16,649.14","-","0.58%"
"Jan 08, 2013","16,645.76","16,518.17","16,655.13","16,518.17","-","0.87%"
"Jan 07, 2013","16,502.65","16,648.20","16,648.20","16,424.90","-","-0.88%"
"Jan 04, 2013","16,648.84","16,588.27","16,701.36","16,588.27","-","0.36%"
"Jan 03, 2013","16,588.54","16,495.49","16,602.64","16,451.68","-","0.60%"
"Jan 02, 2013","16,489.99","16,798.55","16,809.86","16,379.47","-","-1.82%"
"Jan 01, 2013","16,794.87","16,910.30","16,935.52","16,787.49","-","-0.65%"
"Dec 31, 2012","16,905.33","16,939.53","17,031.77","16,889.96","-","-0.22%"
"Dec 28, 2012","16,943.19","16,892.88","16,953.43","16,873.78","-","0.30%"
"Dec 27, 2012","16,892.32","16,940.16","16,957.81","16,877.35","-","-0.21%"
"Dec 26, 2012","16,927.34","16,893.01","16,962.33","16,888.06","-","0.21%"
"Dec 24, 2012","16,891.94","16,867.94","16,904.65","16,815.64","-","0.16%"
"Dec 21, 2012","16,865.34","16,917.02","16,967.82","16,853.43","-","-0.25%"
"Dec 20, 2012","16,908.02","16,886.18","16,916.99","16,867.60","-","0.23%"
"Dec 19, 2012","16,869.83","16,860.57","16,913.25","16,853.13","-","0.07%"
"Dec 18, 2012","16,858.68","16,811.23","16,912.57","16,811.23","-","0.34%"
"Dec 17, 2012","16,801.02","16,847.77","16,913.84","16,785.03","-","-0.26%"
"Dec 14, 2012","16,845.09","16,809.06","16,875.21","16,808.24","-","0.23%"
"Dec 13, 2012","16,806.58","16,757.74","16,816.17","16,757.74","-","0.37%"
"Dec 12, 2012","16,744.60","16,726.59","16,811.07","16,724.77","-","0.26%"
"Dec 11, 2012","16,701.69","16,801.21","16,848.85","16,691.48","-","-0.51%"
"Dec 10, 2012","16,787.54","16,809.85","16,888.25","16,778.05","-","-0.12%"
"Dec 07, 2012","16,807.91","16,848.12","16,903.46","16,788.03","-","-0.10%"
"Dec 06, 2012","16,824.55","16,687.04","16,844.21","16,687.04","-","0.89%"
"Dec 05, 2012","16,675.70","16,653.42","16,699.54","16,619.27","-","0.15%"
"Dec 04, 2012","16,650.15","16,537.98","16,675.94","16,537.98","-","0.68%"
"Dec 03, 2012","16,537.98","16,586.56","16,633.83","16,529.50","-","-0.22%"
"Nov 30, 2012","16,573.86","16,550.57","16,651.10","16,528.60","-","0.28%"
"Nov 29, 2012","16,527.08","16,453.42","16,556.27","16,453.18","-","0.63%"
"Nov 28, 2012","16,424.03","16,386.01","16,504.38","16,386.00","-","0.36%"
"Nov 27, 2012","16,364.77","16,281.34","16,375.36","16,279.75","-","0.58%"
"Nov 26, 2012","16,270.48","16,276.74","16,310.71","16,251.64","-","0.20%"
"Nov 23, 2012","16,237.59","16,258.00","16,302.83","16,231.55","-","-0.08%"
"Nov 22, 2012","16,251.00","16,230.29","16,282.61","16,222.68","-","-0.04%"
"Nov 21, 2012","16,256.97","16,263.62","16,299.95","16,199.08","-","0.03%"
"Nov 20, 2012","16,251.79","16,264.27","16,339.16","16,241.08","-","0.00%"
"Nov 19, 2012","16,251.38","16,190.76","16,266.23","16,181.09","-","0.33%"
"Nov 16, 2012","16,197.74","16,154.31","16,236.73","16,150.53","-","0.34%"
"Nov 15, 2012","16,143.07","16,132.81","16,201.89","16,127.76","-","0.14%"
"Nov 14, 2012","16,120.52","16,134.28","16,173.97","16,082.70","-","-0.06%"
"Nov 13, 2012","16,129.72","16,218.57","16,235.85","16,109.76","-","-0.52%"
"Nov 12, 2012","16,213.68","16,250.85","16,292.45","16,197.78","-","-0.18%"
"Nov 08, 2012","16,243.27","16,228.24","16,277.07","16,146.27","-","0.16%"
"Nov 07, 2012","16,218.01","16,064.58","16,243.86","16,064.58","-","1.04%"
"Nov 06, 2012","16,051.14","16,150.35","16,150.35","16,036.27","-","-0.65%"
"Nov 05, 2012","16,156.36","16,128.65","16,220.52","16,128.65","-","0.34%"
"Nov 02, 2012","16,101.55","15,967.35","16,108.10","15,965.55","-","0.87%"
"Nov 01, 2012","15,962.37","15,917.02","16,005.32","15,910.76","-","0.33%"
"Oct 31, 2012","15,910.11","15,791.89","15,924.96","15,791.89","-","0.72%"
"Oct 30, 2012","15,795.93","15,818.51","15,827.62","15,779.18","-","-0.11%"
"Oct 25, 2012","15,812.72","15,862.17","15,869.82","15,774.49","-","-0.33%"
"Oct 24, 2012","15,865.53","15,867.10","15,908.93","15,839.41","-","0.07%"
"Oct 23, 2012","15,853.84","15,867.40","15,937.10","15,840.97","-","0.03%"
"Oct 22, 2012","15,848.63","15,819.41","15,879.06","15,801.25","-","0.35%"
"Oct 19, 2012","15,792.75","15,696.29","15,818.15","15,694.70","-","0.72%"
"Oct 18, 2012","15,679.19","15,673.24","15,753.59","15,658.02","-","0.16%"
"Oct 17, 2012","15,654.62","15,681.30","15,697.71","15,624.23","-","-0.13%"
"Oct 16, 2012","15,674.30","15,749.24","15,795.74","15,662.35","-","-0.46%"
"Oct 15, 2012","15,746.90","15,697.81","15,787.66","15,697.81","-","0.31%"
"Oct 12, 2012","15,698.36","15,854.20","15,981.35","15,685.56","-","-0.93%"
"Oct 11, 2012","15,845.30","15,760.45","15,917.09","15,757.50","-","0.58%"
"Oct 10, 2012","15,753.82","15,697.48","15,829.99","15,688.84","-","0.42%"
"Oct 09, 2012","15,688.24","15,642.92","15,706.42","15,587.83","-","0.23%"
"Oct 08, 2012","15,652.01","15,767.57","15,854.61","15,629.62","-","-0.65%"
"Oct 05, 2012","15,754.39","15,790.61","15,844.60","15,739.16","-","-0.22%"
"Oct 04, 2012","15,788.96","15,733.18","15,815.02","15,726.06","-","0.49%"
"Oct 03, 2012","15,712.21","15,653.98","15,747.39","15,605.89","-","0.41%"
"Oct 02, 2012","15,648.29","15,569.29","15,725.82","15,569.29","-","0.57%"
"Oct 01, 2012","15,559.94","15,450.75","15,569.97","15,407.40","-","0.75%"
"Sep 28, 2012","15,444.82","15,357.59","15,534.83","15,333.14","-","0.57%"
"Sep 27, 2012","15,357.59","15,404.80","15,448.22","15,323.39","-","-0.27%"
"Sep 26, 2012","15,399.42","15,422.77","15,432.93","15,360.36","-","0.17%"
"Sep 25, 2012","15,373.46","15,386.21","15,444.27","15,360.81","-","-0.01%"
"Sep 24, 2012","15,375.52","15,482.42","15,514.44","15,354.38","-","-0.50%"
"Sep 20, 2012","15,452.64","15,605.64","15,630.20","15,438.49","-","-0.87%"
"Sep 19, 2012","15,588.66","15,553.33","15,616.45","15,511.62","-","0.46%"
"Sep 18, 2012","15,517.19","15,406.97","15,525.12","15,406.12","-","0.77%"
"Sep 17, 2012","15,398.68","15,457.19","15,537.22","15,386.03","-","-0.33%"
"Sep 14, 2012","15,449.60","15,359.73","15,456.52","15,359.73","-","0.93%"
"Sep 13, 2012","15,306.51","15,279.28","15,341.95","15,269.39","-","0.18%"
"Sep 12, 2012","15,278.48","15,224.93","15,309.51","15,224.93","-","0.42%"
"Sep 11, 2012","15,214.02","15,239.30","15,288.81","15,200.56","-","-0.17%"
"Sep 10, 2012","15,240.19","15,260.44","15,323.05","15,224.44","-","-0.09%"
"Sep 07, 2012","15,253.95","15,237.84","15,310.79","15,225.94","-","0.43%"
"Sep 06, 2012","15,188.53","15,393.68","15,418.52","15,139.53","-","-0.69%"
"Sep 05, 2012","15,293.39","15,390.30","15,467.24","15,280.53","-","-0.62%"
"Sep 04, 2012","15,388.13","15,447.68","15,465.88","15,373.59","-","-0.26%"
"Sep 03, 2012","15,428.49","15,394.31","15,481.21","15,394.31","-","0.24%"
"Aug 31, 2012","15,391.58","15,274.55","15,421.45","15,274.55","-","0.90%"
"Aug 30, 2012","15,253.71","15,154.64","15,292.30","15,154.64","-","0.68%"
"Aug 29, 2012","15,151.31","15,239.93","15,255.95","15,127.30","-","-0.55%"
"Aug 28, 2012","15,234.48","15,188.25","15,304.43","15,183.51","-","0.41%"
"Aug 27, 2012","15,171.66","15,059.72","15,184.46","15,057.16","-","0.88%"
"Aug 24, 2012","15,039.18","15,090.41","15,161.58","15,009.70","-","-0.27%"
"Aug 23, 2012","15,080.55","15,016.49","15,101.09","15,016.49","-","0.54%"
"Aug 16, 2012","15,000.08","14,985.48","15,040.93","14,951.74","-","0.19%"
"Aug 15, 2012","14,970.92","14,943.99","14,998.84","14,919.19","-","0.40%"
"Aug 13, 2012","14,911.97","14,845.11","14,937.15","14,829.78","-","1.02%"
"Aug 10, 2012","14,761.49","14,779.24","14,793.51","14,719.94","-","0.01%"
"Aug 09, 2012","14,759.59","14,757.37","14,814.42","14,692.78","-","0.10%"
"Aug 08, 2012","14,744.14","14,679.19","14,762.00","14,679.19","-","0.49%"
"Aug 07, 2012","14,672.24","14,673.90","14,751.91","14,649.65","-","-0.01%"
"Aug 06, 2012","14,673.77","14,679.98","14,788.14","14,643.66","-","-0.02%"
"Aug 03, 2012","14,676.43","14,730.44","14,730.44","14,658.45","-","-0.37%"
"Aug 02, 2012","14,730.67","14,725.52","14,795.44","14,713.80","-","0.09%"
"Aug 01, 2012","14,716.86","14,587.11","14,731.23","14,555.92","-","0.96%"
"Jul 31, 2012","14,577.00","14,516.79","14,598.10","14,516.79","-","0.45%"
"Jul 30, 2012","14,511.54","14,532.59","14,560.51","14,492.30","-","-0.10%"
"Jul 27, 2012","14,526.41","14,555.33","14,568.92","14,488.02","-","-0.18%"
"Jul 26, 2012","14,553.29","14,574.96","14,617.47","14,547.75","-","-0.08%"
"Jul 25, 2012","14,564.68","14,512.56","14,616.86","14,507.30","-","0.36%"
"Jul 24, 2012","14,512.07","14,524.10","14,545.02","14,483.56","-","-0.10%"
"Jul 23, 2012","14,527.25","14,569.12","14,579.05","14,507.60","-","-0.26%"
"Jul 20, 2012","14,564.48","14,571.96","14,633.89","14,545.04","-","-0.03%"
"Jul 19, 2012","14,568.21","14,612.98","14,634.33","14,544.17","-","-0.19%"
"Jul 18, 2012","14,596.59","14,450.92","14,596.59","14,442.75","-","1.05%"
"Jul 17, 2012","14,445.28","14,428.86","14,484.40","14,373.30","-","0.42%"
"Jul 16, 2012","14,384.58","14,350.70","14,417.35","14,350.70","-","0.36%"
"Jul 13, 2012","14,332.29","14,418.02","14,481.90","14,313.87","-","-0.48%"
"Jul 12, 2012","14,401.74","14,383.12","14,500.60","14,363.24","-","0.15%"
"Jul 11, 2012","14,380.46","14,378.06","14,405.49","14,333.37","-","0.04%"
"Jul 10, 2012","14,374.33","14,392.49","14,435.73","14,355.08","-","-0.04%"
"Jul 09, 2012","14,379.54","14,316.76","14,399.09","14,253.39","-","0.48%"
"Jul 06, 2012","14,310.18","14,171.93","14,323.02","14,170.70","-","0.98%"
"Jul 05, 2012","14,170.91","14,191.89","14,215.77","14,150.85","-","-0.05%"
"Jul 04, 2012","14,178.10","14,271.68","14,322.00","14,168.40","-","-0.16%"
"Jul 03, 2012","14,200.79","14,172.33","14,247.88","14,117.43","-","0.41%"
"Jul 02, 2012","14,142.92","13,812.75","14,171.61","13,812.75","-","2.47%"
"Jun 29, 2012","13,801.41","13,805.87","13,885.57","13,767.01","-","-0.03%"
"Jun 28, 2012","13,805.42","13,810.84","13,880.80","13,784.18","-","0.05%"
"Jun 27, 2012","13,799.12","13,658.38","13,824.99","13,652.25","-","1.05%"
"Jun 26, 2012","13,656.04","13,643.87","13,707.09","13,588.15","-","0.10%"
"Jun 25, 2012","13,642.19","13,754.52","13,776.37","13,629.18","-","-0.65%"
"Jun 22, 2012","13,730.82","13,601.12","13,759.50","13,536.33","-","0.96%"
"Jun 21, 2012","13,600.60","13,663.11","13,697.33","13,537.16","-","-0.49%"
"Jun 20, 2012","13,667.18","13,689.91","13,781.38","13,633.85","-","-0.12%"
"Jun 19, 2012","13,682.99","13,746.46","13,746.46","13,631.56","-","-0.52%"
"Jun 18, 2012","13,754.13","13,680.72","13,821.21","13,680.72","-","0.65%"
"Jun 15, 2012","13,665.80","13,673.64","13,752.97","13,617.76","-","0.07%"
"Jun 14, 2012","13,656.20","13,378.35","13,689.31","13,378.35","-","2.15%"
"Jun 13, 2012","13,368.89","13,471.20","13,531.88","13,340.96","-","-0.45%"
"Jun 12, 2012","13,429.56","13,620.46","13,622.87","13,396.98","-","-1.26%"
"Jun 11, 2012","13,601.46","13,587.25","13,676.38","13,551.08","-","0.32%"
"Jun 08, 2012","13,558.70","13,732.06","13,770.13","13,509.69","-","-1.16%"
"Jun 07, 2012","13,717.30","13,745.14","13,837.66","13,646.46","-","-0.21%"
"Jun 06, 2012","13,745.73","13,714.61","13,843.28","13,714.61","-","0.27%"
