Date,Price,Open,High,Low,Vol.,Change
"Apr 02, 2013",44.34,43.6,45.5,43.51,6.65M,0.93%
"Apr 01, 2013",43.93,42.36,46.68,41.7,14.11M,15.94%
"Mar 28, 2013",37.89,38.23,38.24,37.75,1.16M,-0.71%
"Mar 27, 2013",38.16,37.94,38.38,37.31,1.30M,0.79%
"Mar 26, 2013",37.86,37.98,38.22,37.66,1.81M,0.88%
"Mar 25, 2013",37.53,37.1,38.52,36.77,2.38M,2.48%
"Mar 22, 2013",36.62,36.2,36.8,36.2,446.24K,1.69%
"Mar 21, 2013",36.01,35.95,37.06,35.74,1.15M,0.17%
"Mar 20, 2013",35.95,35.26,36.07,35.16,1.42M,2.48%
"Mar 19, 2013",35.08,35.25,35.6,34.94,1.10M,-0.20%
"Mar 18, 2013",35.15,35.3,36.06,34.92,1.32M,-0.40%
"Mar 15, 2013",35.29,36.64,36.65,35.21,3.28M,-4.23%
"Mar 14, 2013",36.85,38.9,38.91,36.77,2.02M,-5.46%
"Mar 13, 2013",38.98,39,39.49,38.81,821.99K,-0.36%
"Mar 12, 2013",39.12,38.9,39.38,38.85,1.28M,0.05%
"Mar 11, 2013",39.1,38.87,39.44,38.65,1.58M,1.64%
"Mar 08, 2013",38.47,38.06,39.44,37.36,912.05K,0.63%
"Mar 07, 2013",38.23,37.73,38.65,36.88,1.16M,1.43%
"Mar 06, 2013",37.69,37.01,37.88,36.97,1.15M,2.84%
"Mar 05, 2013",36.65,36,36.92,35.79,2.09M,3.01%
"Mar 04, 2013",35.58,34.77,35.83,34.7,1.76M,2.68%
"Mar 01, 2013",34.65,35,35.08,34.25,1.55M,-0.52%
"Feb 28, 2013",34.83,35.89,36.1,34.37,1.96M,-0.77%
"Feb 27, 2013",35.1,34.41,35.41,34.4,1.96M,1.95%
"Feb 26, 2013",34.43,34.46,34.96,33.8,2.76M,0.15%
"Feb 25, 2013",34.38,36.15,36.75,34.34,2.89M,-4.79%
"Feb 22, 2013",36.11,35.72,36.39,35.6,2.55M,2.70%
"Feb 21, 2013",35.16,36.49,37.39,34.54,9.04M,-8.77%
"Feb 20, 2013",38.54,39.3,39.65,38.46,3.12M,-1.88%
"Feb 19, 2013",39.28,37.36,39.29,37.31,2.70M,6.05%
"Feb 15, 2013",37.04,38.5,38.51,36.95,2.02M,-3.29%
"Feb 14, 2013",38.3,38.64,38.75,38.21,990.64K,-0.39%
"Feb 13, 2013",38.45,38.3,39,38.05,967.10K,1.48%
"Feb 12, 2013",37.89,38.45,38.87,37.29,2.26M,-1.38%
"Feb 11, 2013",38.42,37.98,39.15,37.5,3.27M,-2.09%
"Feb 08, 2013",39.24,39.45,40,39.14,1.14M,-0.61%
"Feb 07, 2013",39.48,39.19,39.68,38.95,1.20M,0.79%
"Feb 06, 2013",39.17,38.18,39.39,37.9,1.89M,2.73%
"Feb 05, 2013",38.13,38,38.65,37.68,1.31M,1.03%
"Feb 04, 2013",37.74,38.4,38.42,37.59,1.13M,-1.46%
"Feb 01, 2013",38.3,38.17,38.5,37.62,1.10M,2.11%
"Jan 31, 2013",37.51,37.87,37.87,36.93,901.32K,-0.03%
"Jan 30, 2013",37.52,37.85,38,37.43,968.10K,-1.13%
"Jan 29, 2013",37.95,38.1,38.44,37.13,1.43M,-0.21%
"Jan 28, 2013",38.03,36.86,38.71,36.86,1.99M,2.84%
"Jan 25, 2013",36.98,37,37.54,36.8,1.29M,-0.03%
"Jan 24, 2013",36.99,36,37.72,35.84,1.97M,2.75%
"Jan 23, 2013",36,35.02,36.24,34.96,1.56M,2.30%
"Jan 22, 2013",35.19,34.56,35.55,34.26,1.92M,1.94%
"Jan 18, 2013",34.52,34.74,34.78,33.82,3.56M,0.41%
"Jan 17, 2013",34.38,34.16,34.85,33.92,1.44M,0.82%
"Jan 16, 2013",34.1,33.85,34.23,33.73,1.38M,0.59%
"Jan 15, 2013",33.9,33.11,34.25,33.08,1.62M,1.92%
"Jan 14, 2013",33.26,33.08,33.38,32.85,925.02K,1.06%
"Jan 11, 2013",32.91,34.04,34.04,32.11,1.56M,-1.85%
"Jan 10, 2013",33.53,33.87,33.99,33.38,922.41K,-0.33%
"Jan 09, 2013",33.64,34.01,34.19,33.4,697.98K,-0.12%
"Jan 08, 2013",33.68,34.5,34.5,33.11,1.28M,-1.92%
"Jan 07, 2013",34.34,34.8,34.8,33.9,441.91K,-0.17%
"Jan 04, 2013",34.4,34.8,34.8,33.92,673.99K,-1.06%
"Jan 03, 2013",34.77,35.18,35.45,34.75,741.94K,-1.67%
"Jan 02, 2013",35.36,35,35.45,34.7,1.19M,4.40%
"Dec 31, 2012",33.87,33,33.97,33,594.85K,1.96%
"Dec 28, 2012",33.22,33.38,33.65,33.02,414.14K,-1.40%
"Dec 27, 2012",33.69,33.5,33.91,33,561.09K,0.30%
"Dec 26, 2012",33.59,33.96,34.5,33.5,601.78K,-2.01%
"Dec 24, 2012",34.28,33.64,34.35,33.55,375.80K,0.82%
"Dec 21, 2012",34,33.94,34.17,33.58,1.49M,-1.25%
"Dec 20, 2012",34.43,34.51,34.79,34.05,921.19K,-0.52%
"Dec 19, 2012",34.61,34.75,35.26,34.52,1.30M,0.06%
"Dec 18, 2012",34.59,34.26,35.07,34.26,1.55M,0.55%
"Dec 17, 2012",34.4,33.77,34.5,33.75,824.81K,1.75%
"Dec 14, 2012",33.81,33.78,34.4,33.59,1.02M,0.60%
"Dec 13, 2012",33.61,35.26,35.3,32.75,2.15M,-4.68%
"Dec 12, 2012",35.26,35.21,35.8,34.95,2.06M,-0.06%
"Dec 11, 2012",35.28,34.6,35.5,34.46,1.57M,2.05%
"Dec 10, 2012",34.57,34.43,34.8,34.18,929.75K,1.17%
"Dec 07, 2012",34.17,34.3,34.49,33.85,664.59K,0.80%
"Dec 06, 2012",33.9,33.82,34.8,33.5,660.40K,0.56%
"Dec 05, 2012",33.71,33.82,34.19,33.58,661.49K,-0.56%
"Dec 04, 2012",33.9,34.08,34.8,33.55,1.26M,-2.08%
"Dec 03, 2012",34.62,33.89,35,33.5,2.09M,2.37%
"Nov 30, 2012",33.82,33.63,34.28,33.01,1.42M,0.39%
"Nov 29, 2012",33.69,33.44,34,32.87,1.10M,1.38%
"Nov 28, 2012",33.23,32,34.29,31.91,1.53M,3.36%
"Nov 27, 2012",32.15,32.13,32.66,31.52,910.77K,-0.37%
"Nov 26, 2012",32.27,32.1,32.3,31.62,496.22K,0.44%
"Nov 23, 2012",32.13,32.6,32.83,31.7,430.21K,-1.05%
"Nov 21, 2012",32.47,32.61,33.47,32.29,963.13K,-1.61%
"Nov 20, 2012",33,32.8,33.1,31.91,922.43K,0.24%
"Nov 19, 2012",32.92,32.07,33.25,31.84,1.39M,3.39%
"Nov 16, 2012",31.84,31.15,32,30.59,908.65K,3.31%
"Nov 15, 2012",30.82,31.3,31.44,30.5,983.94K,-1.78%
"Nov 14, 2012",31.38,31.96,32.12,31.2,871.32K,-0.73%
"Nov 13, 2012",31.61,31.29,32,30.72,998.26K,1.74%
"Nov 12, 2012",31.07,30.29,31.42,30.16,557.65K,2.47%
"Nov 09, 2012",30.32,30.6,30.93,29.85,863.03K,-3.16%
"Nov 08, 2012",31.31,31.01,31.88,30.94,1.27M,-0.73%
"Nov 07, 2012",31.54,31,32.05,30.81,1.72M,1.25%
"Nov 06, 2012",31.15,30.61,31.2,29.95,2.32M,-1.11%
"Nov 05, 2012",31.5,29.8,31.58,29.33,2.05M,8.92%
"Nov 02, 2012",28.92,29.27,29.55,28.55,1.03M,-1.13%
"Nov 01, 2012",29.25,28.25,29.49,28.2,1.02M,3.98%
"Oct 31, 2012",28.13,27.7,28.35,27.37,775.14K,2.74%
"Oct 26, 2012",27.38,27.53,27.8,27.02,477.31K,-0.51%
"Oct 25, 2012",27.52,27.8,27.8,27.45,577.69K,0.36%
"Oct 24, 2012",27.42,28.52,28.52,27.25,1.02M,-3.42%
"Oct 23, 2012",28.39,27.38,28.56,27.37,749.27K,1.94%
"Oct 22, 2012",27.85,27.99,28,27.36,470.20K,0.40%
"Oct 19, 2012",27.74,27.83,28.2,27.3,1.03M,-1.07%
"Oct 18, 2012",28.04,28.99,28.99,27.78,740.95K,-2.71%
"Oct 17, 2012",28.82,28.25,28.84,27.8,667.96K,2.71%
"Oct 16, 2012",28.06,27.67,28.09,27.34,479.25K,2.67%
"Oct 15, 2012",27.33,28.02,28.05,26.86,1.47M,-1.12%
"Oct 12, 2012",27.64,28.32,28.73,27.5,987.54K,-2.40%
"Oct 11, 2012",28.32,28.94,28.98,28.25,450.57K,-0.28%
"Oct 10, 2012",28.4,28.39,28.72,28.01,505.06K,0.11%
"Oct 09, 2012",28.37,29.12,29.12,28.25,1.19M,-3.01%
"Oct 08, 2012",29.25,28.86,29.4,28.61,890.01K,1.25%
"Oct 05, 2012",28.89,29.7,29.81,28.68,938.67K,-1.73%
"Oct 04, 2012",29.4,30,30.1,28.65,1.54M,0.34%
"Oct 03, 2012",29.3,29.75,29.95,29.24,1.06M,-1.68%
"Oct 02, 2012",29.8,29.28,29.89,29,728.97K,2.19%
"Oct 01, 2012",29.16,29.5,29.89,29,884.31K,-0.41%
"Sep 28, 2012",29.28,28.73,29.89,28.61,4.34M,2.77%
"Sep 27, 2012",28.49,27.82,28.54,27.6,1.76M,3.45%
"Sep 26, 2012",27.54,27.66,28.4,27.48,1.53M,-0.43%
"Sep 25, 2012",27.66,28.62,29.48,27.53,5.68M,-9.78%
"Sep 24, 2012",30.66,29.51,31.03,29.4,1.30M,2.13%
"Sep 21, 2012",30.02,31.1,31.49,29.54,1.87M,-2.85%
"Sep 20, 2012",30.9,30.93,31.5,30.68,912.37K,-0.48%
"Sep 19, 2012",31.05,31,31.74,30.94,1.05M,-0.93%
"Sep 18, 2012",31.34,31.88,31.9,30.68,1.79M,-3.69%
"Sep 17, 2012",32.54,32.35,32.78,31.51,3.21M,7.07%
"Sep 14, 2012",30.39,30,30.65,29.65,1.54M,3.09%
"Sep 13, 2012",29.48,28.57,29.5,28.48,1.49M,4.24%
"Sep 12, 2012",28.28,27.9,28.58,27.8,1.15M,1.73%
"Sep 11, 2012",27.8,27.76,28.16,27.4,1.01M,1.57%
"Sep 10, 2012",27.37,29.2,29.35,27.3,1.48M,-6.75%
"Sep 07, 2012",29.35,28.55,29.57,28.5,953.15K,2.80%
"Sep 06, 2012",28.55,28,28.9,27.9,841.64K,2.18%
"Sep 05, 2012",27.94,28.01,28.5,27.81,639.23K,-0.71%
"Sep 04, 2012",28.14,28.52,28.99,27.9,752.50K,-1.33%
"Aug 31, 2012",28.52,28.61,28.84,28.2,539.74K,0.39%
"Aug 30, 2012",28.41,28.6,28.74,28.1,656.31K,0.00%
"Aug 29, 2012",28.41,28.49,28.64,28.02,838.88K,-0.98%
"Aug 28, 2012",28.69,28.4,29.38,28,1.40M,1.31%
"Aug 27, 2012",28.32,29.57,29.7,28.17,1.35M,-4.00%
"Aug 24, 2012",29.5,30.06,30.24,29.41,1.43M,-4.00%
"Aug 23, 2012",30.73,30,30.85,29.65,1.47M,2.60%
"Aug 22, 2012",29.95,29.01,30.04,29.01,775.49K,2.89%
"Aug 21, 2012",29.11,29.58,30,29,761.52K,-1.36%
"Aug 20, 2012",29.51,30.15,30.39,29.1,1.18M,-1.67%
"Aug 17, 2012",30.01,30.29,30.71,29.98,508.12K,-0.96%
"Aug 16, 2012",30.3,29.53,30.39,29.5,668.97K,3.06%
"Aug 15, 2012",29.4,29.39,29.7,28.81,525.39K,-0.07%
"Aug 14, 2012",29.42,30.75,31.17,29.26,793.34K,-5.61%
"Aug 13, 2012",31.17,29.69,31.3,29.1,870.05K,4.11%
"Aug 10, 2012",29.94,29.31,29.94,29.31,707.39K,1.80%
"Aug 09, 2012",29.41,29.52,30,29.13,672.58K,1.10%
"Aug 08, 2012",29.09,29.9,30,28.59,1.31M,-3.83%
"Aug 07, 2012",30.25,28.77,30.9,28.5,2.39M,7.00%
"Aug 06, 2012",28.27,27.55,28.7,27.55,1.53M,3.67%
"Aug 03, 2012",27.27,26.9,27.55,26.74,1.21M,4.48%
"Aug 02, 2012",26.1,26.84,26.85,25.52,1.31M,-0.57%
"Aug 01, 2012",26.25,27.99,27.99,26.03,1.59M,-4.27%
"Jul 31, 2012",27.42,27.54,27.97,27.35,1.58M,0.26%
"Jul 30, 2012",27.35,29.51,30.25,27.21,2.07M,-7.32%
"Jul 27, 2012",29.51,28.71,29.66,28.1,1.67M,4.91%
"Jul 26, 2012",28.13,29.9,30,27.64,2.26M,-2.83%
"Jul 25, 2012",28.95,29.92,29.98,28.75,2.84M,-2.98%
"Jul 24, 2012",29.84,30.66,31.04,29.62,1.50M,-2.67%
"Jul 23, 2012",30.66,31.05,31.3,30.62,1.39M,-3.55%
"Jul 20, 2012",31.79,32.07,32.25,31.25,1.57M,-1.49%
"Jul 19, 2012",32.27,32.72,33.15,32.04,1.44M,0.37%
"Jul 18, 2012",32.15,31.42,33.67,31.06,2.88M,-3.60%
"Jul 17, 2012",33.35,35,35.21,32.38,2.57M,-7.26%
"Jul 16, 2012",35.96,34.32,36,33.9,1.74M,4.99%
"Jul 13, 2012",34.25,32.97,34.4,32.83,1.30M,4.74%
"Jul 12, 2012",32.7,31.29,33.01,30.8,1.13M,3.78%
"Jul 11, 2012",31.51,31.57,31.68,31.01,638.52K,0.77%
"Jul 10, 2012",31.27,31.54,32.48,30.89,758.35K,-0.70%
"Jul 09, 2012",31.49,30.94,31.83,30.67,910.41K,1.61%
"Jul 06, 2012",30.99,30.99,31.73,30.8,784.66K,-0.77%
"Jul 05, 2012",31.23,30.81,31.67,30.8,1.25M,1.86%
"Jul 03, 2012",30.66,30.6,31,30.4,947.13K,0.86%
"Jul 02, 2012",30.4,31.35,31.8,30.19,1.32M,-2.84%
"Jun 29, 2012",31.29,32.8,32.8,31,1.13M,-0.38%
"Jun 28, 2012",31.41,31.9,32.11,30.62,914.04K,-1.72%
"Jun 27, 2012",31.96,31.9,32.45,31.57,1.05M,1.11%
"Jun 26, 2012",31.61,32.05,32.35,31.39,2.61M,-4.53%
"Jun 25, 2012",33.11,33.94,34.12,32.75,1.50M,-1.98%
"Jun 22, 2012",33.78,32.6,33.98,32.46,3.05M,4.94%
"Jun 21, 2012",32.19,34.26,34.28,31.84,1.89M,-4.71%
"Jun 20, 2012",33.78,33.5,34.5,33.21,3.42M,5.27%
"Jun 19, 2012",32.09,32.02,32.66,31.5,911.03K,0.79%
"Jun 18, 2012",31.84,29.94,32.33,29.5,1.26M,6.45%
"Jun 15, 2012",29.91,29.39,29.95,28.81,646.74K,1.77%
"Jun 14, 2012",29.39,30.18,30.65,28.62,872.16K,-1.28%
"Jun 13, 2012",29.77,29.55,30.64,29.47,844.37K,0.37%
"Jun 12, 2012",29.66,29.23,29.84,28.81,568.99K,1.85%
"Jun 11, 2012",29.12,30.31,31,28.96,635.95K,-3.19%
"Jun 08, 2012",30.08,28.86,30.19,28.15,881.21K,3.98%
"Jun 07, 2012",28.93,29.81,29.87,28.85,492.02K,-0.99%
"Jun 06, 2012",29.22,28.2,29.45,28.14,910.51K,4.69%
"Jun 05, 2012",27.91,27.84,28.39,27.56,630.89K,0.11%
"Jun 04, 2012",27.88,28.03,28.41,27.11,1.03M,-0.96%
"Jun 01, 2012",28.15,28.53,29.16,27.76,885.71K,-4.58%
"May 31, 2012",29.5,30.07,30.29,28.75,1.12M,-2.99%
"May 30, 2012",30.41,31.08,31.42,30.24,1.31M,-4.04%
"May 29, 2012",31.69,30.01,31.93,30.01,1.65M,6.31%
"May 25, 2012",29.81,30.16,30.41,29.2,757.01K,-1.68%
"May 24, 2012",30.32,31.25,31.25,29.69,1.08M,-2.26%
"May 23, 2012",31.02,30.56,31.05,29.5,1.22M,0.75%
"May 22, 2012",30.79,30.1,31.34,30,2.37M,7.02%
"May 21, 2012",28.77,27.58,29.26,27.12,1.48M,4.39%
"May 18, 2012",27.56,28.37,28.46,26.83,1.62M,-3.54%
"May 17, 2012",28.57,29.3,29.79,28.24,1.15M,-2.09%
"May 16, 2012",29.18,29.58,30.18,28.88,1.26M,-0.85%
"May 15, 2012",29.43,30.26,30.96,29.22,1.59M,-2.10%
"May 14, 2012",30.06,31.92,32.13,30.05,1.38M,-6.79%
"May 11, 2012",32.25,32.49,33.44,32.16,1.22M,-2.15%
"May 10, 2012",32.96,32.97,34.68,32.4,5.56M,9.65%
"May 09, 2012",30.06,30.3,30.77,29.76,1.95M,-0.43%
"May 08, 2012",30.19,32.5,32.73,29.37,3.10M,-7.02%
"May 07, 2012",32.47,31.96,32.58,31.61,1.16M,2.01%
"May 04, 2012",31.83,32.32,32.46,31.4,1.25M,-1.94%
"May 03, 2012",32.46,33.91,34,32.13,842.11K,-4.36%
"May 02, 2012",33.94,33.5,34.39,33.39,497.25K,0.47%
"May 01, 2012",33.78,33.13,34.21,33.13,658.95K,1.96%
"Apr 30, 2012",33.13,33.27,33.36,32.58,413.95K,-0.63%
"Apr 27, 2012",33.34,33.6,33.63,32.91,590.21K,-0.45%
"Apr 26, 2012",33.49,32.96,33.52,32.91,427.62K,1.76%
"Apr 25, 2012",32.91,32.07,32.99,32.07,712.13K,3.43%
"Apr 24, 2012",31.82,31.82,32.2,31,674.47K,-0.38%
"Apr 23, 2012",31.94,32.86,32.97,31.71,890.72K,-3.68%
"Apr 20, 2012",33.16,33.14,33.73,32.94,821.77K,0.00%
"Apr 19, 2012",33.16,32.75,33.43,32.5,774.88K,1.53%
"Apr 18, 2012",32.66,32.09,32.75,31.53,823.10K,1.30%
"Apr 17, 2012",32.24,32.43,33.07,32.04,1.12M,-0.03%
"Apr 16, 2012",32.25,33.41,33.7,32.09,1.10M,-3.99%
"Apr 13, 2012",33.59,33.94,34.04,32.85,649.58K,0.45%
"Apr 12, 2012",33.44,33.77,34.48,32.92,1.03M,1.06%
"Apr 11, 2012",33.09,33.24,33.29,32.01,1.11M,1.94%
"Apr 10, 2012",32.46,33.15,33.85,32.1,1.85M,-2.08%
"Apr 09, 2012",33.15,34.1,34.29,33.1,1.66M,-3.86%
"Apr 05, 2012",34.48,35.1,35.44,34.41,1.51M,-1.49%
"Apr 04, 2012",35,35.27,35.49,34.69,4.48M,-7.92%
"Apr 03, 2012",38.01,36.7,38.47,36.67,1.10M,3.91%
"Apr 02, 2012",36.58,37.33,37.97,36.53,1.03M,-1.77%
"Mar 30, 2012",37.24,37.52,37.94,36.68,886.31K,-0.24%
"Mar 29, 2012",37.33,38.19,38.19,37.03,796.34K,-1.37%
"Mar 28, 2012",37.85,37.78,38.44,37.11,954.97K,-0.24%
"Mar 27, 2012",37.94,37.16,39.95,37.03,2.54M,1.44%
"Mar 26, 2012",37.4,35.59,38.09,35.04,3.14M,9.74%
"Mar 23, 2012",34.08,34.26,34.63,33.15,1.17M,-0.93%
"Mar 22, 2012",34.4,34.97,35.15,34.3,522.35K,-2.13%
"Mar 21, 2012",35.15,34.94,35.3,34.6,607.10K,0.54%
"Mar 20, 2012",34.96,34.98,35.2,34.57,567.00K,-0.06%
"Mar 19, 2012",34.98,35.26,35.32,34.54,1.02M,-0.96%
"Mar 16, 2012",35.32,34.9,35.89,34.83,729.24K,0.91%
"Mar 15, 2012",35,35.28,35.48,34.78,571.60K,-0.82%
"Mar 14, 2012",35.29,36,36,34.8,851.46K,-2.22%
"Mar 13, 2012",36.09,36.51,36.59,35.5,1.00M,0.22%
"Mar 12, 2012",36.01,34.69,36.29,34.6,1.96M,3.66%
"Mar 09, 2012",34.74,33.2,35.31,33.2,1.55M,5.05%
"Mar 08, 2012",33.07,33.11,33.49,33.04,633.27K,-0.15%
"Mar 07, 2012",33.12,33.12,33.31,32.91,364.83K,0.03%
"Mar 06, 2012",33.11,33.25,33.28,32.62,573.75K,-1.95%
"Mar 05, 2012",33.77,34.35,34.4,33.46,466.94K,-0.79%
"Mar 02, 2012",34.04,34.4,34.5,33.71,549.97K,-1.08%
"Mar 01, 2012",34.41,33.51,34.5,33.3,703.44K,2.99%
"Feb 29, 2012",33.41,33.81,34.12,33.14,535.68K,-1.18%
"Feb 28, 2012",33.81,33.64,34.44,33.17,612.18K,0.57%
"Feb 27, 2012",33.62,33.41,34,33,605.95K,-0.39%
"Feb 24, 2012",33.75,34.23,34.52,33.27,959.87K,-2.26%
"Feb 23, 2012",34.53,33.99,34.97,33.56,820.35K,0.91%
"Feb 22, 2012",34.22,34.5,34.72,32.5,1.65M,-0.81%
"Feb 21, 2012",34.5,34.87,34.87,33.81,1.14M,-1.34%
"Feb 17, 2012",34.97,33.99,34.97,33.5,1.38M,2.31%
"Feb 16, 2012",34.18,33.5,34.51,32.54,2.22M,1.73%
"Feb 15, 2012",33.6,33.1,34.41,32.27,2.76M,1.30%
"Feb 14, 2012",33.17,31.74,33.79,31.4,1.81M,5.34%
"Feb 13, 2012",31.49,31.55,32.06,30.9,1.16M,1.25%
"Feb 10, 2012",31.1,32.26,32.27,29.84,1.87M,-4.54%
"Feb 09, 2012",32.58,32,32.9,31.43,1.28M,2.04%
"Feb 08, 2012",31.93,31.6,32.01,31.29,623.63K,1.04%
"Feb 07, 2012",31.6,31.8,31.8,30.82,1.02M,-0.63%
"Feb 06, 2012",31.8,31.1,31.9,31.05,652.16K,2.09%
"Feb 03, 2012",31.15,30.41,31.33,30.25,764.42K,2.98%
"Feb 02, 2012",30.25,29.72,30.88,29.61,805.61K,2.27%
"Feb 01, 2012",29.58,29.07,29.7,29,523.17K,1.75%
"Jan 31, 2012",29.07,29.9,30,28.87,956.71K,-1.69%
"Jan 30, 2012",29.57,29.49,29.61,28.53,728.98K,0.82%
"Jan 27, 2012",29.33,28.5,29.72,28.5,748.36K,1.35%
"Jan 26, 2012",28.94,28.07,29.58,28,1.27M,3.47%
"Jan 25, 2012",27.97,27.27,28.01,27.05,611.11K,2.01%
"Jan 24, 2012",27.42,26.63,27.68,26.44,857.91K,2.43%
"Jan 23, 2012",26.77,26.81,27.21,26.6,594.53K,0.64%
"Jan 20, 2012",26.6,26.9,27,26.4,662.29K,-0.60%
"Jan 19, 2012",26.76,27.19,27.74,26.61,1.25M,-0.19%
"Jan 18, 2012",26.81,26.69,26.88,26.25,1.26M,0.79%
"Jan 17, 2012",26.6,26.62,27.34,26.41,4.65M,16.72%
"Jan 13, 2012",22.79,28.4,28.5,22.64,5.51M,-19.33%
"Jan 12, 2012",28.25,28.48,28.62,27.8,729.30K,0.07%
"Jan 11, 2012",28.23,27.62,28.38,27.3,672.24K,2.21%
"Jan 10, 2012",27.62,27.44,27.76,27.25,671.73K,1.36%
"Jan 09, 2012",27.25,27,27.49,26.12,896.95K,1.26%
"Jan 06, 2012",26.91,27.2,27.79,26.41,986.29K,-0.77%
"Jan 05, 2012",27.12,27.76,27.93,26.85,1.01M,-2.13%
"Jan 04, 2012",27.71,28.21,28.67,27.5,630.04K,-1.32%
"Jan 03, 2012",28.08,28.94,29.5,27.65,928.05K,-1.68%
"Dec 30, 2011",28.56,28.49,28.98,28.25,339.86K,-0.59%
"Dec 29, 2011",28.73,28.59,29.34,28.55,488.15K,0.77%
"Dec 28, 2011",28.51,28.99,29.24,28.04,575.14K,-0.21%
"Dec 27, 2011",28.57,27.66,28.77,27.64,777.40K,2.40%
"Dec 23, 2011",27.9,28,28,27.52,591.39K,0.47%
"Dec 22, 2011",27.77,27.6,28.05,27.3,1.01M,0.73%
"Dec 21, 2011",27.57,27.91,28.07,26.03,1.71M,-1.18%
"Dec 20, 2011",27.9,28.05,28.45,27.71,844.38K,0.54%
"Dec 19, 2011",27.75,28.09,28.5,27.37,986.95K,-0.89%
"Dec 16, 2011",28,28.79,28.93,27.98,1.03M,-2.17%
"Dec 15, 2011",28.62,28.67,29.17,28.12,700.26K,0.32%
"Dec 14, 2011",28.53,29.5,29.68,28,1.16M,-3.12%
"Dec 13, 2011",29.45,30.57,30.93,28.91,994.02K,-3.16%
"Dec 12, 2011",30.41,30.44,30.62,30.02,758.66K,-2.03%
"Dec 09, 2011",31.04,30.54,31.12,30.28,1.24M,0.49%
"Dec 08, 2011",30.89,30.84,31.65,29.61,3.31M,-9.65%
"Dec 07, 2011",34.19,34.63,34.89,33.8,674.24K,-1.95%
"Dec 06, 2011",34.87,34.2,34.98,34.03,951.81K,1.31%
"Dec 05, 2011",34.42,33.53,35,33.43,1.16M,3.36%
"Dec 02, 2011",33.3,32.83,33.69,32.4,802.72K,2.15%
"Dec 01, 2011",32.6,32.57,33.99,31.98,1.03M,-0.43%
"Nov 30, 2011",32.74,32.5,32.93,32.22,760.97K,3.12%
"Nov 29, 2011",31.75,32.49,33.07,31.63,591.05K,-2.49%
"Nov 28, 2011",32.56,32,33.28,31.81,681.12K,2.84%
"Nov 25, 2011",31.66,31.55,32.41,31.08,239.60K,0.67%
"Nov 23, 2011",31.45,31.76,32.05,31.25,451.81K,-1.93%
"Nov 22, 2011",32.07,31.76,32.79,31.05,732.52K,0.98%
"Nov 21, 2011",31.76,32.44,32.44,31.05,1.03M,-2.58%
"Nov 18, 2011",32.6,33.64,34.11,32.54,902.73K,-3.21%
"Nov 17, 2011",33.68,34.5,34.9,33.19,1.35M,-3.61%
"Nov 16, 2011",34.94,33.48,35,33.4,1.83M,2.98%
"Nov 15, 2011",33.93,32.92,34.4,32.73,890.91K,2.14%
"Nov 14, 2011",33.22,33,33.54,32.62,1.33M,-1.25%
"Nov 11, 2011",33.64,31.9,34.5,30.57,3.88M,7.37%
"Nov 10, 2011",31.33,30.94,31.5,30.65,747.27K,1.46%
"Nov 09, 2011",30.88,30.87,31.49,30.3,953.66K,-3.02%
"Nov 08, 2011",31.84,31.37,32,30.72,1.17M,1.82%
"Nov 07, 2011",31.27,31.64,32,30.75,1.27M,-3.22%
"Nov 04, 2011",32.31,31.46,32.4,30.51,3.03M,-0.46%
"Nov 03, 2011",32.46,30,32.49,29.53,2.51M,13.06%
"Nov 02, 2011",28.71,29,29.26,28.25,875.52K,-0.59%
"Nov 01, 2011",28.88,28.39,28.92,28,635.78K,-1.67%
"Oct 31, 2011",29.37,29.5,29.51,28.75,1.13M,-1.67%
"Oct 28, 2011",29.87,28.5,30,28.01,1.26M,3.86%
"Oct 27, 2011",28.76,28.34,28.95,28.11,869.34K,2.79%
"Oct 26, 2011",27.98,28.19,28.37,27.4,510.48K,-0.96%
"Oct 25, 2011",28.25,28.23,28.86,27.8,654.37K,-1.05%
"Oct 24, 2011",28.55,27.87,28.89,27.75,940.55K,1.86%
"Oct 21, 2011",28.03,27.4,28.3,27.01,1.14M,2.52%
"Oct 20, 2011",27.34,27.44,27.47,27,999.65K,-0.83%
"Oct 19, 2011",27.57,28.02,28.06,27.3,792.85K,-2.72%
"Oct 18, 2011",28.34,27.3,28.43,26.71,999.69K,3.36%
"Oct 17, 2011",27.42,27.86,28,27.26,754.44K,-2.25%
"Oct 14, 2011",28.05,28,28.55,27.26,1.40M,0.39%
"Oct 13, 2011",27.94,27.63,28.47,27.44,1.04M,0.50%
"Oct 12, 2011",27.8,27.25,28,27.2,1.12M,0.69%
"Oct 11, 2011",27.61,27.51,27.77,27.09,576.00K,-0.97%
"Oct 10, 2011",27.88,27.31,28.18,27,923.42K,3.30%
"Oct 07, 2011",26.99,26.98,27.6,26.05,1.31M,0.11%
"Oct 06, 2011",26.96,25.37,27.6,25.02,1.77M,6.27%
"Oct 05, 2011",25.37,24.03,25.84,23.35,1.23M,7.23%
"Oct 04, 2011",23.66,23.29,24.32,22.93,1.20M,-0.29%
"Oct 03, 2011",23.73,24.95,25,23.25,1.02M,-2.71%
"Sep 30, 2011",24.39,24.8,24.89,23.49,1.34M,1.12%
"Sep 29, 2011",24.12,25.72,25.82,23.55,929.55K,-1.91%
"Sep 28, 2011",24.59,26,26.5,24.51,723.21K,-6.11%
